resolution,basecall_method,reads,barcode,mecA,lukF_PV,lukS_PV,mecA_pred,pvl_pred,shared_hashes,mecA_first,pvl_first,mecA_pred_major,pvl_pred_major
1k,fast,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","258,256,255,254,253",TRUE,FALSE,TRUE,FALSE
1k,fast,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","258,256,255,254,253",TRUE,FALSE,TRUE,FALSE
1k,fast,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","258,256,255,254,253",TRUE,FALSE,TRUE,FALSE
1k,fast,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","213,210,209,209,208",TRUE,FALSE,TRUE,FALSE
1k,fast,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","213,210,209,209,208",TRUE,FALSE,TRUE,FALSE
1k,fast,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","213,210,209,209,208",TRUE,FALSE,TRUE,FALSE
1k,fast,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","213,210,209,209,208",TRUE,FALSE,TRUE,FALSE
1k,fast,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","213,210,209,209,208",TRUE,FALSE,TRUE,FALSE
1k,fast,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","195,193,191,191,191",TRUE,FALSE,TRUE,FALSE
1k,fast,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","195,193,191,191,191",TRUE,FALSE,TRUE,FALSE
1k,fast,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","195,193,191,191,191",TRUE,FALSE,TRUE,FALSE
1k,fast,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","195,193,191,191,191",TRUE,FALSE,TRUE,FALSE
1k,fast,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","195,193,191,191,191",TRUE,FALSE,TRUE,FALSE
1k,fast,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","180,180,180,179,178",TRUE,FALSE,TRUE,FALSE
1k,fast,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","180,180,180,179,178",TRUE,FALSE,TRUE,FALSE
1k,fast,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","180,180,180,179,178",TRUE,FALSE,TRUE,FALSE
1k,fast,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","180,180,180,179,178",TRUE,FALSE,TRUE,FALSE
1k,fast,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","180,180,180,179,178",TRUE,FALSE,TRUE,FALSE
1k,fast,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","158,158,157,157,157",TRUE,FALSE,TRUE,FALSE
1k,fast,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","158,158,157,157,157",TRUE,FALSE,TRUE,FALSE
1k,fast,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","158,158,157,157,157",TRUE,FALSE,TRUE,FALSE
1k,fast,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","158,158,157,157,157",TRUE,FALSE,TRUE,FALSE
1k,fast,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","158,158,157,157,157",TRUE,FALSE,TRUE,FALSE
1k,fast,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","136,135,135,135,135",TRUE,FALSE,TRUE,FALSE
1k,fast,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","136,135,135,135,135",TRUE,FALSE,TRUE,FALSE
1k,fast,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","136,135,135,135,135",TRUE,FALSE,TRUE,FALSE
1k,fast,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","136,135,135,135,135",TRUE,FALSE,TRUE,FALSE
1k,fast,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","136,135,135,135,135",TRUE,FALSE,TRUE,FALSE
1k,fast,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","128,128,128,127,127",TRUE,FALSE,TRUE,FALSE
1k,fast,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","128,128,128,127,127",TRUE,FALSE,TRUE,FALSE
1k,fast,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","128,128,128,127,127",TRUE,FALSE,TRUE,FALSE
1k,fast,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","128,128,128,127,127",TRUE,FALSE,TRUE,FALSE
1k,fast,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","128,128,128,127,127",TRUE,FALSE,TRUE,FALSE
1k,hac,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","370,365,364,364,362",TRUE,FALSE,TRUE,FALSE
1k,hac,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","370,365,364,364,362",TRUE,FALSE,TRUE,FALSE
1k,hac,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","370,365,364,364,362",TRUE,FALSE,TRUE,FALSE
1k,hac,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","370,365,364,364,362",TRUE,FALSE,TRUE,FALSE
1k,hac,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","370,365,364,364,362",TRUE,FALSE,TRUE,FALSE
1k,hac,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","349,348,347,347,347",TRUE,FALSE,TRUE,FALSE
1k,hac,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","349,348,347,347,347",TRUE,FALSE,TRUE,FALSE
1k,hac,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","349,348,347,347,347",TRUE,FALSE,TRUE,FALSE
1k,hac,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","349,348,347,347,347",TRUE,FALSE,TRUE,FALSE
1k,hac,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","349,348,347,347,347",TRUE,FALSE,TRUE,FALSE
1k,hac,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","304,303,302,301,300",TRUE,FALSE,TRUE,FALSE
1k,hac,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","304,303,302,301,300",TRUE,FALSE,TRUE,FALSE
1k,hac,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","304,303,302,301,300",TRUE,FALSE,TRUE,FALSE
1k,hac,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","304,303,302,301,300",TRUE,FALSE,TRUE,FALSE
1k,hac,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","304,303,302,301,300",TRUE,FALSE,TRUE,FALSE
1k,hac,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","265,263,262,261,260",TRUE,FALSE,TRUE,FALSE
1k,hac,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","265,263,262,261,260",TRUE,FALSE,TRUE,FALSE
1k,hac,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","265,263,262,261,260",TRUE,FALSE,TRUE,FALSE
1k,hac,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","265,263,262,261,260",TRUE,FALSE,TRUE,FALSE
1k,hac,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","265,263,262,261,260",TRUE,FALSE,TRUE,FALSE
1k,hac,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","240,239,237,236,235",TRUE,FALSE,TRUE,FALSE
1k,hac,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","240,239,237,236,235",TRUE,FALSE,TRUE,FALSE
1k,hac,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","240,239,237,236,235",TRUE,FALSE,TRUE,FALSE
1k,hac,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","240,239,237,236,235",TRUE,FALSE,TRUE,FALSE
1k,hac,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","240,239,237,236,235",TRUE,FALSE,TRUE,FALSE
1k,hac,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","221,220,218,216,215",TRUE,FALSE,TRUE,FALSE
1k,hac,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","221,220,218,216,215",TRUE,FALSE,TRUE,FALSE
1k,hac,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","221,220,218,216,215",TRUE,FALSE,TRUE,FALSE
1k,hac,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","221,220,218,216,215",TRUE,FALSE,TRUE,FALSE
1k,hac,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","221,220,218,216,215",TRUE,FALSE,TRUE,FALSE
1k,hac,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","205,204,203,202,202",TRUE,FALSE,TRUE,FALSE
1k,hac,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","205,204,203,202,202",TRUE,FALSE,TRUE,FALSE
1k,hac,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","205,204,203,202,202",TRUE,FALSE,TRUE,FALSE
1k,hac,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","205,204,203,202,202",TRUE,FALSE,TRUE,FALSE
1k,hac,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","205,204,203,202,202",TRUE,FALSE,TRUE,FALSE
1k,hac,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","193,192,191,191,191",TRUE,FALSE,TRUE,FALSE
1k,hac,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","193,192,191,191,191",TRUE,FALSE,TRUE,FALSE
1k,hac,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","193,192,191,191,191",TRUE,FALSE,TRUE,FALSE
1k,hac,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","193,192,191,191,191",TRUE,FALSE,TRUE,FALSE
1k,hac,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","193,192,191,191,191",TRUE,FALSE,TRUE,FALSE
1k,sup,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","394,393,390,390,390",TRUE,FALSE,TRUE,FALSE
1k,sup,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","394,393,390,390,390",TRUE,FALSE,TRUE,FALSE
1k,sup,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","394,393,390,390,390",TRUE,FALSE,TRUE,FALSE
1k,sup,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","394,393,390,390,390",TRUE,FALSE,TRUE,FALSE
1k,sup,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","394,393,390,390,390",TRUE,FALSE,TRUE,FALSE
1k,sup,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","386,384,382,382,382",TRUE,FALSE,TRUE,FALSE
1k,sup,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","386,384,382,382,382",TRUE,FALSE,TRUE,FALSE
1k,sup,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","386,384,382,382,382",TRUE,FALSE,TRUE,FALSE
1k,sup,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","386,384,382,382,382",TRUE,FALSE,TRUE,FALSE
1k,sup,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","386,384,382,382,382",TRUE,FALSE,TRUE,FALSE
1k,sup,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","338,338,336,335,335",TRUE,FALSE,TRUE,FALSE
1k,sup,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","338,338,336,335,335",TRUE,FALSE,TRUE,FALSE
1k,sup,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","338,338,336,335,335",TRUE,FALSE,TRUE,FALSE
1k,sup,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","338,338,336,335,335",TRUE,FALSE,TRUE,FALSE
1k,sup,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","338,338,336,335,335",TRUE,FALSE,TRUE,FALSE
1k,sup,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","311,310,310,309,309",TRUE,FALSE,TRUE,FALSE
1k,sup,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","311,310,310,309,309",TRUE,FALSE,TRUE,FALSE
1k,sup,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","311,310,310,309,309",TRUE,FALSE,TRUE,FALSE
1k,sup,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","311,310,310,309,309",TRUE,FALSE,TRUE,FALSE
1k,sup,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","311,310,310,309,309",TRUE,FALSE,TRUE,FALSE
1k,sup,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","286,284,284,280,280",TRUE,FALSE,TRUE,FALSE
1k,sup,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","286,284,284,280,280",TRUE,FALSE,TRUE,FALSE
1k,sup,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","286,284,284,280,280",TRUE,FALSE,TRUE,FALSE
1k,sup,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","286,284,284,280,280",TRUE,FALSE,TRUE,FALSE
1k,sup,5000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","286,284,284,280,280",TRUE,FALSE,TRUE,FALSE
1k,sup,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","259,259,256,256,255",TRUE,FALSE,TRUE,FALSE
1k,sup,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","259,259,256,256,255",TRUE,FALSE,TRUE,FALSE
1k,sup,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","259,259,256,256,255",TRUE,FALSE,TRUE,FALSE
1k,sup,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","259,259,256,256,255",TRUE,FALSE,TRUE,FALSE
1k,sup,6000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","259,259,256,256,255",TRUE,FALSE,TRUE,FALSE
1k,sup,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","240,238,238,236,236",TRUE,FALSE,TRUE,FALSE
1k,sup,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","240,238,238,236,236",TRUE,FALSE,TRUE,FALSE
1k,sup,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","240,238,238,236,236",TRUE,FALSE,TRUE,FALSE
1k,sup,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","240,238,238,236,236",TRUE,FALSE,TRUE,FALSE
1k,sup,7000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","240,238,238,236,236",TRUE,FALSE,TRUE,FALSE
1k,sup,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","228,228,224,224,223",TRUE,FALSE,TRUE,FALSE
1k,sup,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","228,228,224,224,223",TRUE,FALSE,TRUE,FALSE
1k,sup,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","228,228,224,224,223",TRUE,FALSE,TRUE,FALSE
1k,sup,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","228,228,224,224,223",TRUE,FALSE,TRUE,FALSE
1k,sup,8000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","228,228,224,224,223",TRUE,FALSE,TRUE,FALSE
10k,fast,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2838,2831,2831,2811,2808",TRUE,FALSE,TRUE,FALSE
10k,fast,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2838,2831,2831,2811,2808",TRUE,FALSE,TRUE,FALSE
10k,fast,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2838,2831,2831,2811,2808",TRUE,FALSE,TRUE,FALSE
10k,fast,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2838,2831,2831,2811,2808",TRUE,FALSE,TRUE,FALSE
10k,fast,1000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2838,2831,2831,2811,2808",TRUE,FALSE,TRUE,FALSE
10k,fast,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2415,2414,2412,2409,2405",TRUE,FALSE,TRUE,FALSE
10k,fast,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2415,2414,2412,2409,2405",TRUE,FALSE,TRUE,FALSE
10k,fast,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2415,2414,2412,2409,2405",TRUE,FALSE,TRUE,FALSE
10k,fast,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2415,2414,2412,2409,2405",TRUE,FALSE,TRUE,FALSE
10k,fast,2000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2415,2414,2412,2409,2405",TRUE,FALSE,TRUE,FALSE
10k,fast,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2037,2033,2033,2031,2030",TRUE,FALSE,TRUE,FALSE
10k,fast,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2037,2033,2033,2031,2030",TRUE,FALSE,TRUE,FALSE
10k,fast,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2037,2033,2033,2031,2030",TRUE,FALSE,TRUE,FALSE
10k,fast,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2037,2033,2033,2031,2030",TRUE,FALSE,TRUE,FALSE
10k,fast,3000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","2037,2033,2033,2031,2030",TRUE,FALSE,TRUE,FALSE
10k,fast,4000,58,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL-,PVL-,PVL-,PVL-,PVL-","1778,1774,1772,1769,1767",TRUE,FALSE,TRUE,FALSE
