barcode_id,snps_type,snps_used,max_reads_used,call_type,fin_score,proportion_matched,proportion_scheme_found,estimated_coverage,predicted_MLST.CC,reads_w_result,Isolate.name,ST/CC,MRSA,PVL,Linked,Linked Isolate,CC,predicted_mlst_is_single,predicted_mlst_is_correct
9,non_random_200,300,8000,sup,0.918066666666667,0.94,0.976666666666667,14.3239317857143,CC1,282,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,13,1000,sup,0.591715976331361,0.769230769230769,0.769230769230769,1.80889642857143,CC1,10,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,13,2000,sup,1,1,1,3.62642857142857,CC1,13,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,13,3000,sup,1,1,1,5.49241607142857,CC1,13,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,13,4000,sup,1,1,1,7.20810607142857,CC1,13,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,13,5000,sup,1,1,1,9.1086025,CC1,13,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,13,6000,sup,1,1,1,10.8181167857143,CC1,13,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,13,7000,sup,1,1,1,12.5875164285714,CC1,13,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,13,8000,sup,1,1,1,14.3239317857143,CC1,13,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,385,1000,sup,0.414768089053803,0.631168831168831,0.657142857142857,1.80889642857143,CC1,243,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,385,2000,sup,0.77063923089897,0.867532467532467,0.888311688311688,3.62642857142857,CC1,334,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,385,3000,sup,0.896205093607691,0.935064935064935,0.958441558441558,5.49241607142857,CC1,360,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,385,4000,sup,0.903565525383708,0.937662337662338,0.963636363636364,7.20810607142857,CC1,361,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,385,5000,sup,0.92842637881599,0.950649350649351,0.976623376623377,9.1086025,CC1,366,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,385,6000,sup,0.925957159723394,0.950649350649351,0.974025974025974,10.8181167857143,CC1,366,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,385,7000,sup,0.920964749536178,0.948051948051948,0.971428571428571,12.5875164285714,CC1,365,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,385,8000,sup,0.923353010625738,0.945454545454545,0.976623376623377,14.3239317857143,CC1,364,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,18,1000,sup,0.373456790123457,0.611111111111111,0.611111111111111,1.80889642857143,CC1,11,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,18,2000,sup,0.790123456790124,0.888888888888889,0.888888888888889,3.62642857142857,CC1,16,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,18,3000,sup,1,1,1,5.49241607142857,CC1,18,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,18,4000,sup,1,1,1,7.20810607142857,CC1,18,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,18,5000,sup,1,1,1,9.1086025,CC1,18,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,18,6000,sup,1,1,1,10.8181167857143,CC1,18,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,18,7000,sup,1,1,1,12.5875164285714,CC1,18,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,18,8000,sup,1,1,1,14.3239317857143,CC1,18,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,99,1000,sup,0.398326701357005,0.616161616161616,0.646464646464647,1.80889642857143,CC1,61,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,99,2000,sup,0.771860014284257,0.858585858585859,0.898989898989899,3.62642857142857,CC1,85,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,99,3000,sup,0.863177226813591,0.909090909090909,0.94949494949495,5.49241607142857,CC1,90,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,99,4000,sup,0.882052851749822,0.919191919191919,0.95959595959596,7.20810607142857,CC1,91,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,99,5000,sup,0.901132537496174,0.929292929292929,0.96969696969697,9.1086025,CC1,92,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,99,6000,sup,0.901132537496174,0.929292929292929,0.96969696969697,10.8181167857143,CC1,92,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,99,7000,sup,0.901132537496174,0.929292929292929,0.96969696969697,12.5875164285714,CC1,92,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,99,8000,sup,0.910519334761759,0.929292929292929,0.97979797979798,14.3239317857143,CC1,92,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,23,1000,sup,0.425330812854442,0.652173913043478,0.652173913043478,1.80889642857143,CC1,15,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,23,2000,sup,0.833648393194708,0.91304347826087,0.91304347826087,3.62642857142857,CC1,21,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,23,3000,sup,1,1,1,5.49241607142857,CC1,23,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,23,4000,sup,1,1,1,7.20810607142857,CC1,23,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,23,5000,sup,1,1,1,9.1086025,CC1,23,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,23,6000,sup,1,1,1,10.8181167857143,CC1,23,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,23,7000,sup,1,1,1,12.5875164285714,CC1,23,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,23,8000,sup,1,1,1,14.3239317857143,CC1,23,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,27,1000,sup,0.495198902606311,0.703703703703704,0.703703703703704,1.80889642857143,CC1,19,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,27,2000,sup,0.857338820301784,0.925925925925926,0.925925925925926,3.62642857142857,CC1,25,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,27,3000,sup,1,1,1,5.49241607142857,CC1,27,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,27,4000,sup,1,1,1,7.20810607142857,CC1,27,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,27,5000,sup,1,1,1,9.1086025,CC1,27,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,27,6000,sup,1,1,1,10.8181167857143,CC1,27,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,27,7000,sup,1,1,1,12.5875164285714,CC1,27,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,27,8000,sup,1,1,1,14.3239317857143,CC1,27,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,199,1000,sup,0.40392919370723,0.623115577889447,0.648241206030151,1.80889642857143,CC1,124,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,199,2000,sup,0.76429888134138,0.85929648241206,0.889447236180904,3.62642857142857,CC1,171,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,199,3000,sup,0.864018585389258,0.914572864321608,0.944723618090452,5.49241607142857,CC1,182,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,199,4000,sup,0.892275447589707,0.92964824120603,0.959798994974874,7.20810607142857,CC1,185,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,199,5000,sup,0.901795409206838,0.934673366834171,0.964824120603015,9.1086025,CC1,186,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,199,6000,sup,0.901795409206838,0.934673366834171,0.964824120603015,10.8181167857143,CC1,186,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,199,7000,sup,0.887603848387667,0.92964824120603,0.954773869346734,12.5875164285714,CC1,185,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
9,non_random_200,199,8000,sup,0.896947046791748,0.92964824120603,0.964824120603015,14.3239317857143,CC1,185,STR1075-2-5-1,1/1,+,-,N,"",CC1,TRUE,TRUE
10,random_400,100,1000,fast,0.4752,0.66,0.72,1.96024392857143,"CC6,CC80,CC779,CC15,CC12,CC772/CC834,CC25,CC20","66,66,66,66,66,66,66,66",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,100,2000,fast,0.672,0.8,0.84,3.80875714285714,"CC6,CC12,CC20","80,80,80",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,100,3000,fast,0.783,0.87,0.9,5.70479928571429,CC6,87,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,100,4000,fast,0.8463,0.91,0.93,7.555925,CC6,91,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,100,5000,fast,0.828,0.9,0.92,9.28532464285714,CC6,90,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,100,6000,fast,0.8463,0.91,0.93,11.0438610714286,CC6,91,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,100,7000,fast,0.8463,0.91,0.93,12.6910639285714,CC6,91,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,100,8000,fast,0.8648,0.92,0.94,14.3878557142857,CC6,92,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,13,1000,fast,0.85207100591716,0.923076923076923,0.923076923076923,1.96024392857143,"CC5,CC45,CC59,CC6,CC130,CC80,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,13,2000,fast,1,1,1,3.80875714285714,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,13,3000,fast,1,1,1,5.70479928571429,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,13,4000,fast,1,1,1,7.555925,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,13,5000,fast,1,1,1,9.28532464285714,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,13,6000,fast,1,1,1,11.0438610714286,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,13,7000,fast,1,1,1,12.6910639285714,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,13,8000,fast,1,1,1,14.3878557142857,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,18,1000,fast,0.790123456790124,0.888888888888889,0.888888888888889,1.96024392857143,"CC5,CC45,CC59,CC6,CC130,CC80,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25,CC93,CC20","16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,18,2000,fast,1,1,1,3.80875714285714,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25,CC93,CC20","18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,18,3000,fast,1,1,1,5.70479928571429,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25,CC93,CC20","18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,18,4000,fast,1,1,1,7.555925,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25,CC93,CC20","18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,18,5000,fast,1,1,1,9.28532464285714,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25,CC93,CC20","18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,18,6000,fast,1,1,1,11.0438610714286,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25,CC93,CC20","18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,18,7000,fast,1,1,1,12.6910639285714,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25,CC93,CC20","18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,18,8000,fast,1,1,1,14.3878557142857,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25,CC93,CC20","18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,200,1000,fast,0.4655,0.665,0.7,1.96024392857143,CC6,133,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,200,2000,fast,0.623875,0.775,0.805,3.80875714285714,CC6,155,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,200,3000,fast,0.78735,0.87,0.905,5.70479928571429,CC6,174,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,200,4000,fast,0.86925,0.915,0.95,7.555925,CC6,183,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,200,5000,fast,0.8786,0.92,0.955,9.28532464285714,CC6,184,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,200,6000,fast,0.8976,0.935,0.96,11.0438610714286,CC6,187,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,200,7000,fast,0.902275,0.935,0.965,12.6910639285714,CC6,187,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,200,8000,fast,0.9118,0.94,0.97,14.3878557142857,CC6,188,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,23,1000,fast,0.68241965973535,0.826086956521739,0.826086956521739,1.96024392857143,"CC5,CC45,CC59,CC6,CC130,CC80,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25,CC20","19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,23,2000,fast,0.833648393194708,0.91304347826087,0.91304347826087,3.80875714285714,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25,CC20","21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,23,3000,fast,0.833648393194708,0.91304347826087,0.91304347826087,5.70479928571429,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25,CC20","21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,23,4000,fast,1,1,1,7.555925,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25","23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,23,5000,fast,1,1,1,9.28532464285714,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25","23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,23,6000,fast,1,1,1,11.0438610714286,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25","23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,23,7000,fast,1,1,1,12.6910639285714,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25","23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,23,8000,fast,1,1,1,14.3878557142857,"CC5,CC45,CC59,CC6,CC130,CC361,CC72,CC15,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC25","23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,27,1000,fast,0.663923182441701,0.814814814814815,0.814814814814815,1.96024392857143,CC6,22,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,27,2000,fast,0.857338820301784,0.925925925925926,0.925925925925926,3.80875714285714,CC6,25,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,27,3000,fast,0.857338820301784,0.925925925925926,0.925925925925926,5.70479928571429,CC6,25,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,27,4000,fast,1,1,1,7.555925,CC6,27,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,27,5000,fast,1,1,1,9.28532464285714,CC6,27,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,27,6000,fast,1,1,1,11.0438610714286,CC6,27,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,27,7000,fast,1,1,1,12.6910639285714,CC6,27,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,27,8000,fast,1,1,1,14.3878557142857,CC6,27,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,300,1000,fast,0.4242,0.63,0.673333333333333,1.96024392857143,CC6,189,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,300,2000,fast,0.626511111111112,0.776666666666667,0.806666666666667,3.80875714285714,CC6,233,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,300,3000,fast,0.797866666666667,0.88,0.906666666666667,5.70479928571429,CC6,264,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,300,4000,fast,0.880244444444444,0.923333333333333,0.953333333333333,7.555925,CC6,277,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,300,5000,fast,0.877066666666666,0.92,0.953333333333333,9.28532464285714,CC6,276,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,300,6000,fast,0.905444444444445,0.936666666666667,0.966666666666667,11.0438610714286,CC6,281,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,300,7000,fast,0.899111111111111,0.933333333333333,0.963333333333333,12.6910639285714,CC6,280,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,300,8000,fast,0.911688888888889,0.936666666666667,0.973333333333333,14.3878557142857,CC6,281,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,400,1000,fast,0.4369875,0.645,0.6775,1.96024392857143,CC6,258,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,400,2000,fast,0.64985,0.7925,0.82,3.80875714285714,CC6,317,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,400,3000,fast,0.80984375,0.8875,0.9125,5.70479928571429,CC6,355,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,400,4000,fast,0.89286875,0.9325,0.9575,7.555925,CC6,373,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,400,5000,fast,0.88344375,0.9275,0.9525,9.28532464285714,CC6,371,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,400,6000,fast,0.9071,0.94,0.965,11.0438610714286,CC6,376,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,400,7000,fast,0.9,0.9375,0.96,12.6910639285714,CC6,375,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,400,8000,fast,0.91415,0.94,0.9725,14.3878557142857,CC6,376,STR1074-2-1-1,6/6,-,-,N,"",CC6,TRUE,TRUE
10,random_400,7,1000,fast,1,1,1,1.96024392857143,"CC5,CC45,CC59,CC6,CC130,CC80,CC361,CC779,CC72,CC15,CC398/CC5561,CC152,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,7,2000,fast,1,1,1,3.80875714285714,"CC5,CC45,CC59,CC6,CC130,CC80,CC361,CC779,CC72,CC15,CC398/CC5561,CC152,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,7,3000,fast,1,1,1,5.70479928571429,"CC5,CC45,CC59,CC6,CC130,CC80,CC361,CC779,CC72,CC15,CC398/CC5561,CC152,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,7,4000,fast,1,1,1,7.555925,"CC5,CC45,CC59,CC6,CC130,CC80,CC361,CC779,CC72,CC15,CC398/CC5561,CC152,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,7,5000,fast,1,1,1,9.28532464285714,"CC5,CC45,CC59,CC6,CC130,CC80,CC361,CC779,CC72,CC15,CC398/CC5561,CC152,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
10,random_400,7,6000,fast,1,1,1,11.0438610714286,"CC5,CC45,CC59,CC6,CC130,CC80,CC361,CC779,CC72,CC15,CC398/CC5561,CC152,CC121,CC12,CC789,CC425,CC7,CC1943,CC395,CC942,CC25,CC93,CC20","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7",STR1074-2-1-1,6/6,-,-,N,"",CC6,FALSE,TRUE
